date,gp_log_678fa802,gp_ts_mean_36a2fb67,gp_delta_3cad6872,gp_delta_9e7e6de3,gp_390d175a,gp_ts_std_6b19a484,gp_acb1788a,gp_210ab9e7,gp_ts_std_2e3c7ab3,gp_1aa5045b,gp_ts_std_5b6e875a,close
2020-02-11,105.4760890760137,4.612353462436722,4.036508920068002,0.0,0.10501532200352928,3.58127289722615,105.22588014049515,54685526.93363604,6.548849573255874e-08,6.95285132205897e-08,0.9705922992061172,100.30195482207978
2020-02-12,103.64515381841753,4.586781273350252,2.086381307449372,-2.803611326050955,-0.056004023930234785,3.521813825907745,0.0,42414830.43635366,8.369424318421744e-08,6.63545797748148e-08,0.7197528054630288,98.34499081386866
2020-02-13,103.7130899954773,4.58786716204124,1.9890397086138165,-3.6410063254720058,0.00021697014087982184,3.4646984837604733,105.22588014049515,12908523.321091078,2.6935175164785936e-07,3.482472011158837e-08,0.11831747337398939,98.39248032306908
2020-02-14,101.94583695746711,4.575349326640303,1.288426702353135,-3.7958360958892996,-0.0362238241077999,3.419523177935322,0.0,24028628.091839362,1.43227125102355e-07,8.183432179010162e-08,0.5519891093434616,96.61270944965796
2020-02-17,101.29532911634242,4.565518910156837,-1.5792841420972223,0.37754761813000925,-0.009086825680519692,3.395471180315912,0.0,32033415.588743225,1.0584020185344545e-07,4.121907112698734e-08,0.37537407641790804,95.9523711920498
2020-02-18,98.27275939323212,4.53203778447243,-7.40563447882468,-0.41270326441910754,-0.15791081193855347,3.52680569990768,0.0,60016401.74807026,5.797738818201201e-08,7.997971427741817e-08,1.2484332419843134,92.8963203432551
2020-02-19,95.65104005168808,4.506134989487466,-8.096292607142573,-8.13079859352834,-0.11467355645146887,3.7590645944948076,0.0,58300776.877723046,6.539963238815934e-08,6.704615588687217e-08,0.8938831931978584,90.24869820672609
2020-02-20,96.07100390567791,4.508903787111945,-7.66457443380483,-6.523114566727429,0.004886249613244566,3.865062599936289,105.22588014049515,12924986.396627955,3.094347609771681e-07,7.157521634364282e-08,0.19791976776734896,90.72790588926425
2020-02-21,96.45421533502382,4.515218119300623,-5.446971972248164,-5.020834242391274,0.002132575163311237,3.9370697118742544,105.22588014049515,36539724.622459106,1.133947220408476e-07,1.2152444186606504e-08,0.09780464406729723,91.16573747740979
2020-02-24,99.68489915114662,4.551024913132928,-1.3573898078954727,-1.5527911170859312,0.1775442552537308,3.9126744802552245,105.22588014049515,50983876.21368016,8.189008548815662e-08,9.606020164235984e-08,1.1826539759548809,94.59498138415432
2020-02-25,98.23103342664378,4.531374319787945,0.3058834614695911,-4.675464431097055,-0.03199800682510326,3.9262328090574656,0.0,49577860.11264062,8.570327712334823e-08,4.3189637953267904e-08,0.5637694703723318,93.20220380472469
2020-02-26,99.84321760417048,4.557048231171772,4.513822630571028,-1.7188514095970646,0.027645756601232852,3.8966479588998966,105.22588014049515,19769079.732575383,2.1600209062300235e-07,8.493091107629029e-08,0.47331269981110086,94.76252083729712
2020-02-27,101.52563044206771,4.568370557918178,5.728350112676495,2.114645224676778,0.04463946018902542,3.8545499236735554,105.22588014049515,32555084.007953618,1.3068449768797648e-07,7.808812771887498e-08,0.8147311768322169,96.45625600194074
2020-02-28,101.164687189087,4.5722113464720895,4.8088992561422685,3.316022437896109,-0.005025265938413091,3.81323347206977,0.0,18515283.792885978,2.2608099771193946e-07,5.408555616417406e-08,0.3644136145442576,95.97463673355206
2020-03-02,101.31942510764765,4.564811008034715,1.489028169169032,0.8623989326686967,0.0006808062107485572,3.7723143770755336,105.22588014049515,48472960.235943094,8.604209986392613e-08,1.2338594026501937e-08,0.21865492879882426,96.08400955332336
2020-03-03,100.92045266286055,5.4794304527577244,2.481206943463434,-0.01610745243480949,-0.004311846329176494,3.736884547761059,0.0,25280093.60132044,1.652208255725534e-07,4.0739115455908885e-08,0.37793554488754694,95.68341074818812
2020-03-04,100.09189411178457,5.535261996855078,0.08373234160592347,-2.5783163787382506,-0.014068897096938884,3.7139954472846832,0.0,20946725.13507049,2.0071153228074457e-07,7.609513468011668e-08,0.5885138432607542,94.84625317890304
2020-03-05,100.52796902053495,4.553084385876615,-1.1754291578881748,-3.5313652928685144,0.00517149423434273,3.682493607326135,105.22588014049515,32057223.42870279,1.312425707452927e-07,3.536977141926612e-08,0.42274446893642387,95.28082684405257
2020-03-06,100.99044102991931,4.559305858243988,-0.22511640774777675,-9.521969894365157,0.00575571492035008,3.645335311439123,105.22176955088946,29718154.048718743,1.3039729328078033e-07,3.9566272607721145e-08,0.4367253782951413,95.74952032580428
2020-03-09,101.68482034742952,4.570844648909816,0.37939499121834785,-8.82456447836671,0.009626040299500494,3.608328717802551,104.20487892273955,22756012.98122327,1.530023889134172e-07,5.7159221733066825e-08,0.48566460364902236,96.4634045445417
2020-03-10,103.42626876282682,4.585585516034692,2.5551557334256927,-5.919440471448567,0.052499539168642,3.5721000917223966,102.63808478215923,54578581.009168416,5.715207453388211e-08,5.323255240925883e-08,1.2012050216724661,98.23856648161382
2020-03-11,104.50038976826774,4.609435938702106,4.433735800102809,-2.208696389219398,0.019487694889256,3.5484500233628604,102.63808478215923,40467240.43528804,7.312136932055976e-08,4.590834605310372e-08,0.7416469279675538,99.27998897900585
2020-03-12,105.07016854908503,4.603406165289628,4.490193332119361,-3.6240954092908453,0.0036569087929974246,3.5370389958832553,101.41340478607543,9685655.804961028,2.836829243108739e-07,7.671502388719406e-08,0.28260148683604874,99.77102017617193
2020-03-13,104.18144740507984,4.593671555603843,3.082926829955781,-2.9732718508928286,-0.013855434414319986,3.5106652688314917,0.0,19577726.933155984,1.3118038421076258e-07,7.452283413909234e-08,0.534226776112455,98.83244715576006
2020-03-16,103.39974104160825,4.585643798210591,1.579308490353526,1.418307100637179,-0.01220498890210493,3.4786046031385762,0.0,22903279.224124987,1.1304616228674277e-07,6.615674653082577e-08,0.5426537449394591,98.04271303489523
2020-03-17,103.55709229992382,4.583749103126584,-0.040396883487034074,1.4985375949601831,0.0009395031444172371,3.4515719821063024,100.12805641269748,33553796.350306284,7.851224787701747e-08,1.7686866755003832e-08,0.2158876611155417,98.19816959812678
2020-03-18,108.22281683001789,5.4786310304111385,3.63961923240133,7.713436654067522,0.3039955331390292,3.463021794423234,100.74945014719027,72431230.92632379,3.8716026043723565e-08,9.148820633683542e-08,2.525246119790635,102.91960821140718
2020-03-19,104.13114420047421,6.238962483944824,-0.9890737141220711,1.721365763882119,-0.20144246395558482,3.436673760272839,0.0,34705412.84218516,8.180464291500248e-08,1.3857229346957011e-07,2.012398878876701,98.78194646204986
2020-03-20,102.60695406250098,6.8309493417688465,-1.5457019261187241,2.567867443581733,-0.02591952776657399,3.4066521843567994,0.0,18722246.889800504,1.5161541723702986e-07,9.007891460948375e-08,0.807090265587112,97.28674522964134
2020-03-23,106.03063660970278,7.0843515969538755,2.7083241560913365,3.121777018972537,0.17127520763096538,3.4048070740181227,100.74945014719027,65050237.310810685,4.528514454507334e-08,7.657388065219927e-08,2.29059389205009,100.75103719098657
2020-03-24,106.80957880190485,6.995573086456361,3.343352705485529,1.3236505761335593,0.010468558263653917,3.4216583025259615,101.16134315874325,17414846.271193538,1.7240884041395296e-07,7.721776091807402e-08,0.623667301875076,101.54152230361231
2020-03-25,109.54478614254457,7.162165666580465,1.2252582831327885,5.745852889661009,0.0657443723063918,3.511632594584968,103.92946248800489,8882771.73746303,3.748875531833241e-07,2.960849674493617e-07,1.0369039515392067,104.14486649453997
2020-03-26,109.13643241281082,7.4217700570644105,4.899700410303566,5.979343399214372,-0.0037146065316136425,3.556592261134488,0.0,27476288.487451088,1.2971293590910555e-07,3.026005334569767e-08,0.2989725520357461,103.68164687235343
2020-03-27,108.69537453184955,7.6512053322313776,5.9022724990948205,5.7408056294080865,-0.004589510664343493,3.604590188501758,0.0,35174684.66182057,1.066319579301776e-07,2.7330624046140933e-08,0.3310247817648441,103.18901772873616
2020-03-30,108.46123518874839,7.880536959005141,2.2039227777507904,6.698677667314698,-0.0016209435331755492,3.6481132063077637,0.0,44529682.16242181,8.766409618086249e-08,1.601188714736555e-08,0.23948196980347197,102.95495996873736
2020-03-31,106.48783412166284,8.3145909247303,-0.5766995244365489,8.157015603869283,-0.05797732956754815,3.6185132601890224,0.0,7390128.324322797,5.138219502052509e-07,3.980093733880053e-07,1.0279536458262315,100.96482277917576
2020-04-01,107.81278771707792,8.658544690471942,-1.8429409287225127,11.769541835811665,0.026418622175169736,3.664642267909816,103.92946248800489,38443785.68050904,9.291514623671172e-08,5.25778751429251e-08,0.7521418085996902,102.30192556581746
2020-04-02,112.17193495235139,9.149200348084555,3.015237701603567,15.249836063180865,0.2906007279008256,3.8143899063818494,105.60600210657542,68983633.44121838,5.258614544262898e-08,1.0226983196047162e-07,2.5111820616916156,106.69688457395699
2020-04-03,111.16890411087685,9.466220907436451,2.50185869674344,14.359200744988087,-0.01783229586487341,3.9239362721176163,0.0,6617410.251482523,5.429028805910162e-07,2.8310999495822913e-07,0.6618166279440079,105.6908764254796
2020-04-06,110.05966973344708,9.549750736367386,1.5218141657554156,10.013617160523864,-0.023196984508347365,3.9976941823784093,0.0,37127976.30994175,9.744685397652707e-08,5.376439092586733e-08,0.7341493494976098,104.47677413449277
2020-04-07,110.84074482757107,9.70484225551753,4.299735301788502,12.562004759896581,0.011446884772993403,4.103699957640237,105.60600210657542,13963867.970833125,2.5689371161723877e-07,1.095359356536781e-07,0.5598407869364878,105.26455808096426
2020-04-08,112.4303769824562,9.68678859733009,4.567482504571714,11.763342306375634,0.04416548620983597,4.241732080950863,106.31278447070338,25055390.535908826,1.4730792650721996e-07,1.1738180937617466e-07,1.0154423885950346,106.86940807038917
2020-04-09,111.07800010998369,9.434171455153571,-1.2257616699430258,9.451850570670715,-0.032391751345646064,4.28961777070411,0.0,27484775.52779669,1.3478253986549876e-07,8.889555687017126e-08,0.8353576520042073,105.47112290401397
2020-04-10,112.85417004288588,9.312255980384801,1.5530395992275459,10.74780942556896,0.03175562924072294,4.332513242270763,106.31278447070338,32398374.29667312,1.16223726405912e-07,5.9294185866548465e-08,0.6514448463640309,107.24391602470715
2020-04-13,111.77397835672323,9.326199626486645,1.677140265546143,10.411739456906744,-0.015469313554603943,4.399919572063294,0.0,6045450.4992031455,6.26599823110537e-07,2.49201837924939e-07,0.5338937714721603,106.15391440003891
2020-04-14,112.52049155926454,9.275970331578572,1.6094330380632726,10.943899640277465,0.010595784088849492,4.490971813604786,106.3597030204657,35700522.20369229,1.0591686928867997e-07,4.405059608023294e-08,0.5750608410045971,106.87399111902754
2020-04-15,108.75923208343663,9.034116654425244,-3.7938149963608794,7.870084776292586,-0.19814022179862764,4.492551701753995,0.0,52666930.163864724,6.744251405483456e-08,1.0209159955393025e-07,1.9858333625864815,103.07559307402829
2020-04-16,110.06085929447569,9.048658885170159,-1.0779767462253602,9.665189270096832,0.017997795718984147,4.535140103103846,106.3597030204657,8560346.515345428,3.9336034800334394e-07,1.665834444598629e-07,0.5816117964997201,104.3931461577886
2020-04-17,105.76747878176438,8.679735396912712,-7.1831224891738685,5.075091515046367,-0.22672643155933633,4.461478867120687,0.0,14529278.719670814,2.2122770679431292e-07,3.604111702162391e-07,2.3710989483581235,100.06079353553328
2020-04-20,106.62232963265338,8.416754183849013,-5.2367376466329745,4.120818183969462,0.012180030569417041,4.39175578750009,106.3597030204657,9536665.260147927,3.177785429191499e-07,1.5050425678149945e-07,0.6652577645628022,100.91717675340594
2020-04-21,105.61219553175931,7.909128463132781,-6.80109434264034,2.073501786625556,-0.012598427000896709,4.335899383948554,0.0,9385254.784596931,3.1226568995699763e-07,1.591110121916133e-07,0.6534318863575818,100.0728967763872
2020-04-22,102.77786057039432,7.154829838271543,-5.870954325211471,-3.633283673203806,-0.13715589161373287,4.339428680303727,0.0,63520336.38090485,4.889080097384357e-08,7.317630079622178e-08,1.611118663552141,97.20463874881682
2020-04-23,101.40422806490753,5.70916350292049,-8.450665790816274,-3.4897956860263406,-0.02787672544918246,4.331661256203856,0.0,34040200.95189236,9.735265562439217e-08,6.225105683282607e-08,0.6282970819628345,95.94248036697233
2020-04-24,103.06597996829498,4.580571553099907,-2.4438105932387515,-1.2865778283822777,0.03127998735717621,4.319674448901917,106.3597030204657,6472744.444018226,5.205334881260617e-07,2.817199931699125e-07,0.5074619962937604,97.61698294229453
2020-04-27,101.75333551344859,4.567470165127833,-4.603073237315655,-1.7661239318318707,-0.01941203596422523,4.319697206809387,0.0,38781017.42153622,8.83069853073601e-08,3.700305225906279e-08,0.3740485777187308,96.31410351609028
2020-04-28,102.5989774385588,4.582832667939884,-2.7294911505751998,-0.08966020167436284,0.021127584462062716,4.310427436938269,106.3597030204657,19765413.71335647,1.7550727055570288e-07,1.0108986366386638e-07,0.5028349342072156,97.343405625812
2020-04-29,101.94639607325877,4.573031415640631,-0.5001976450904522,-6.651559335818774,-0.005161609397337596,4.305734248051282,0.0,51837587.31124543,6.899299978289341e-08,1.5069888214101354e-08,0.18909518008485082,96.70444110372637
2020-04-30,102.4309900286095,4.576467557419452,1.2243868332656263,-1.6666635298259393,0.002452947198338882,4.301666890195089,106.3597030204657,50943483.12446657,7.118697133224995e-08,1.0117551647694052e-08,0.12446660103199915,97.16686720023796
2020-05-01,106.83673514098554,4.622444420806549,4.001606233706568,3.9708165795752848,0.2814593695374324,4.272731786314488,106.3597030204657,48469146.75783943,7.311488332437546e-08,1.3255480147641837e-07,1.5876953166735037,101.6185891760011
2020-05-04,108.64009920932344,4.639367141240133,7.1078510849169305,2.605395193534349,0.03258222564373635,4.2999350872029165,106.3597030204657,56245714.92894293,6.305122422269795e-08,3.32215818860889e-08,0.4643329096418658,103.42195460100722
2020-05-05,108.67044905325453,5.667549767333165,5.880119609365977,1.4812950617555174,-0.00106131360050768,4.332739920807352,0.0,13723805.566065285,2.5915034590367353e-07,4.022924810199369e-08,0.1401416060745101,103.22352523517797
2020-05-06,104.36429242236058,5.349881367165822,2.1653311111185616,-5.209937691340812,-0.20054798861530254,4.329549022566514,0.0,69450735.462379,5.1354568809194245e-08,6.557543894126551e-08,1.2204865284431101,98.86977221484493
2020-05-07,100.64780399999003,4.556197242679059,-2.049611206848354,-9.04323547630986,-0.2096505325234264,4.380960412060962,0.0,16992861.817802865,2.2496210270846294e-07,3.1272757609406255e-07,1.3662072459676735,95.1172559933896
2020-05-08,98.18685891876798,4.53413830223602,-8.984337204276585,-9.659525755979573,-0.10537585136014947,4.478275050465202,0.0,8871261.549998356,4.748702184612067e-07,4.431491174168131e-07,0.96984805415945,92.63425197172451
2020-05-11,98.08577025076421,4.526639032867547,-10.89629056665494,-10.363806549481808,-0.0010905351040238133,4.5390644105937445,0.0,11906716.131844424,3.764276466440145e-07,7.804197959034333e-08,0.23112369103018227,92.52566403435227
2020-05-12,94.82174021134607,4.496986623149529,-13.840281699301613,-11.358507317043731,-0.16864620960571935,4.653847441196776,0.0,57235280.52287421,8.805592373351689e-08,8.381168655945141e-08,1.1367152375500087,89.38324353587636
2020-05-13,90.34408785880834,4.440252268012129,-13.84354098738406,-17.544294419316444,-0.23048182095777162,4.823075680231781,0.0,65317786.67130172,8.762300546469631e-08,6.886037114766515e-08,0.9092196707832925,85.02623122746087
2020-05-14,90.26822408671687,4.443505535463254,-10.056599856065986,-20.999394776367666,0.00030692191983049393,5.045207936157282,106.3597030204657,43409176.3399906,1.4273684799246296e-07,1.747037701539191e-08,0.14263101508679182,85.06065613732362
2020-05-15,89.73603015997999,4.432577380183925,-8.080597677708255,-21.608681057813556,-0.006900177377617948,5.298919976106368,0.0,34201771.96997821,1.941628268908037e-07,3.3646081415517285e-08,0.19668487264153936,84.55365429401625
2020-05-18,90.80743031660279,4.448434379837516,-6.743250876199681,-19.2500755732554,0.02691742260236002,5.527210312168138,106.3597030204657,11579320.251182009,5.985428080536403e-07,1.6228635388285046e-07,0.31125912441785464,85.7824131581526
2020-05-19,90.96932865052936,4.463070895861026,-3.1593362861419223,-18.694621953470048,0.004842902526546999,5.7026533245742055,106.3597030204657,45579156.26061668,1.5536817253465255e-07,2.075115382612592e-08,0.15339102023819484,86.22390724973444
2020-05-20,94.54685506439263,4.502876035088976,4.77725795325064,-16.78870141953118,0.22351107300529824,5.803889760255554,106.3597030204657,15610069.696391845,4.4733057730310285e-07,3.5921553060246033e-07,0.900395020642,89.80348918071151
2020-05-21,97.28912458884271,4.529891189779689,7.4442031333926195,-13.0903068532146,0.09041584261724903,5.840630413767777,106.3597030204657,7355437.636771034,9.295652742953458e-07,4.209363938420672e-07,0.498408074082718,92.50485927071624
2020-05-22,99.448975797374,4.543212276688249,9.937144598575216,-13.513403106729484,0.053995601803626704,5.855405106603353,106.3597030204657,55495480.48307617,1.1831854880052109e-07,4.629395128314267e-08,0.41807962952466876,94.49079889259147
2020-05-25,99.98170196344472,4.546262024855403,9.114950197178686,-12.176845105005825,0.0040202830073829045,5.862787274959283,106.3597030204657,34413526.27778904,1.820737668658048e-07,2.7267930688263898e-08,0.1535911568219944,94.89736335533128
2020-05-26,96.80522483133478,4.518278320360397,5.468995268991904,-15.154641866611314,-0.18071432871272994,5.944485166064958,0.0,36341746.3218898,1.637500888883836e-07,1.4228776199714367e-07,0.8534690686038974,91.69290251872634
2020-05-27,98.87323196389434,4.536610568799149,3.975752719013144,-9.56365957775634,0.054620696076194034,5.9491159278451855,103.80519981731042,13256877.423543716,4.374582624078885e-07,1.8519862229571391e-07,0.41043188290178245,93.77924189972465
2020-05-28,99.57983952068162,4.545722896596411,1.9901025135929586,-10.361410980710616,0.0065685985701911314,5.954449655743596,103.05289643284226,48816992.650928415,1.1278294551742184e-07,1.7765084212981955e-08,0.1468433620798777,94.4949617843092
2020-05-29,103.48208337808084,4.588155719637973,3.9164293305510682,-2.279299659174825,0.17286218267775477,5.948602880994416,103.05289643284226,9670596.724733448,5.655300070549549e-07,4.496196619162035e-07,0.7560335184473134,98.40722822314254
2020-06-01,102.52389013711878,4.576374188926698,2.4957633869134668,-3.585042632883571,-0.01147254377129019,5.943980893301424,0.0,11503298.782601701,4.650375952841002e-07,9.578206922278615e-08,0.20802473323887594,97.39312674224475
2020-06-02,99.80449355108087,4.549388550448584,2.9360341815249598,-5.559525110863845,-0.10744920154622993,5.965982306475882,0.0,46304440.707706615,1.1312592679115389e-07,7.943952007737181e-08,0.7984871753914283,94.6289367002513
2020-06-03,98.5211692635716,4.5368159029002975,-0.44620213453090685,-3.401248773849602,-0.032131069795206385,6.004504127751967,0.0,8809628.435260404,5.935831277296993e-07,2.626833473896789e-07,0.5417738520414108,93.33303976519375
2020-06-04,100.12368467992412,4.551490027121858,0.45526752145863725,-1.560439468487175,0.0440778740350285,6.010314929145664,103.05289643284226,16919409.926328383,3.0884508137901983e-07,1.5295740988383149e-07,0.5994743216753625,94.95022930576783
2020-06-05,99.64012681428592,4.541208527242008,-3.950838282892761,-3.766048341234921,-0.003966597046611132,6.024309996460914,0.0,27156660.36444111,1.9089945965911368e-07,2.7937488423316445e-08,0.17329946567114765,94.45638994024978
2020-06-08,101.25572995821456,4.562349660969022,-1.2999925243393164,-0.4918451387225673,0.047899354166621694,6.029845379573719,103.05289643284226,33960727.06246977,1.5227372135827802e-07,8.280645753422357e-08,0.6276043516028441,96.09313421790543
2020-06-09,101.0011873782068,4.560186225579759,1.2471854121796468,-2.1897301264607876,-0.0010309484052920782,6.032922732919823,0.0,17502483.658654645,2.939935009597363e-07,2.6023382769239867e-08,0.10107934214870244,95.87612211243095
2020-06-10,100.76110838204613,4.559469554311374,2.213450416790124,-1.304427710725406,-0.0016055361902520308,6.021333261726408,0.0,20415972.22274575,2.508280379926395e-07,2.2794784860798633e-08,0.10867854804220266,95.54649018198387
2020-06-11,103.97752055247972,4.595730564353935,3.8489340566921726,1.8899412809396239,0.1636118696665777,6.020606789960883,103.05289643284226,11945110.370581582,4.3086157721740237e-07,4.1604229063526964e-07,1.2234969993971132,98.79916336246
2020-06-12,108.65171799782027,4.642808040260837,9.0640483434577,2.0930831668455454,0.3170117921398758,6.05465596482377,103.05289643284226,15873925.348275881,3.3061535033314833e-07,4.378828091101821e-07,1.734703757430302,103.52043828370748
2020-06-15,107.0732699908759,4.618249816995463,5.6454724900950595,-2.1622850127420463,-0.045044583063619706,6.0621311611192965,0.0,24643140.999291956,2.0807599935563937e-07,1.0436758744742162e-07,0.6761061671301549,101.73860670800049
2020-06-16,107.26744317148024,4.623642322459373,5.949350913603553,-1.6614792681097441,0.0001859372264136847,6.069101563622368,102.22932452518793,11980083.486431636,4.2130269475020964e-07,1.8193301907470167e-08,0.0613452264519903,101.8254730260345
2020-06-17,105.9875898855561,5.250127308238186,4.984490738524357,1.6702389653830352,-0.02085971910085362,6.019690732817785,0.0,14429287.095165208,3.5431793839409007e-07,1.1227009632998228e-07,0.4810243111010694,100.53098092050823
2020-06-18,101.0331731535355,5.39470206186682,-3.2701205420925135,0.5045631711736007,-0.27864719068450305,5.973323891826836,0.0,34299182.971674606,1.4943280184938357e-07,1.551557972213589e-07,1.6310951304531418,95.5290428203675
2020-06-19,99.97095083487991,5.5373173347769855,-9.064705013202328,1.526566956829143,-0.01981603965927305,5.943903717005882,0.0,52082561.915403865,9.813636902014918e-08,3.3483269178537425e-08,0.5341748844672165,94.45573327050515
