date,ret_kurt_60,atr_norm_60,close
2020-03-26,1.3603746382780901,0.02128845166994501,103.68164687235343
2020-03-27,1.3750237654778223,0.021367701693353242,103.18901772873616
2020-03-30,1.5651680209480374,0.02039198103573126,102.95495996873736
2020-03-31,1.5513318780978673,0.020828735041478894,100.96482277917576
2020-04-01,1.8860688559919012,0.02007637537555861,102.30192556581746
2020-04-02,1.5014086983834387,0.020098334462583342,106.69688457395699
2020-04-03,1.507366760688593,0.02038561668254712,105.6908764254796
2020-04-06,1.476473779537938,0.020810941519558944,104.47677413449277
2020-04-07,1.462439589370212,0.020721519023436434,105.26455808096426
2020-04-08,1.3786997878877956,0.02080897334321471,106.86940807038917
2020-04-09,1.5091295520389778,0.02102368598414106,105.47112290401397
2020-04-10,1.475391061844792,0.020642892187355842,107.24391602470715
2020-04-13,1.5482397376202577,0.020809506019088927,106.15391440003891
2020-04-14,1.5489617757068164,0.020770225587274805,106.87399111902754
2020-04-15,1.4843497192291917,0.02186451774183469,103.07559307402829
2020-04-16,1.4444102982955007,0.021593446176348487,104.3931461577886
2020-04-17,0.603317161765876,0.021995875598158632,100.06079353553328
2020-04-20,0.5801214882688656,0.021959902595153364,100.91717675340594
2020-04-21,0.5911336911413875,0.022170692930400887,100.0728967763872
2020-04-22,0.4821876094783039,0.023153431210663315,97.20463874881682
2020-04-23,0.4508644189507541,0.023676541015056604,95.94248036697233
2020-04-24,0.41476238508165425,0.023251032196364065,97.61698294229453
2020-04-27,0.2527744667868878,0.022819620089676897,96.31410351609028
2020-04-28,0.2158178020069126,0.022790280211144976,97.343405625812
2020-04-29,0.20499021692738373,0.023026569450089313,96.70444110372637
2020-04-30,0.19749157016796454,0.022973991500493368,97.16686720023796
2020-05-01,0.12859241914624475,0.02268099491613425,101.6185891760011
2020-05-04,0.1721754941302129,0.022168988072398185,103.42195460100722
2020-05-05,0.3464478836277986,0.02168683598192284,103.22352523517797
2020-05-06,0.3123028679872555,0.022935109629586968,98.86977221484493
2020-05-07,0.15316767517862817,0.024692320230034648,95.1172559933896
2020-05-08,0.10041953391537065,0.025707710136902106,92.63425197172451
2020-05-11,0.10873124093133438,0.025667420215275513,92.52566403435227
2020-05-12,0.10286827139085884,0.02656922242149913,89.38324353587636
2020-05-13,0.15895895064114368,0.028046160713760482,85.02623122746087
2020-05-14,0.16690475803393792,0.028002140516004706,85.06065613732362
2020-05-15,0.16813605786102084,0.028309349168445876,84.55365429401625
2020-05-18,0.2834427681930384,0.027317405831549242,85.7824131581526
2020-05-19,0.32249230449471156,0.02694646112037734,86.22390724973444
2020-05-20,0.23029238517198933,0.026601439187697116,89.80348918071151
2020-05-21,0.15142427911266138,0.02592442716837426,92.50485927071624
2020-05-22,0.0691644384587541,0.025656082667344662,94.49079889259147
2020-05-25,0.06594253168871327,0.02560593135892478,94.89736335533128
2020-05-26,-0.08190165687239044,0.027253512415496776,91.69290251872634
2020-05-27,-0.1464775581580365,0.026800250592448064,93.77924189972465
2020-05-28,-0.15255640741182305,0.02655023602581104,94.4949617843092
2020-05-29,-0.26600359898299314,0.026031974300079957,98.40722822314254
2020-06-01,-0.28160436699988944,0.026268992666803978,97.39312674224475
2020-06-02,-0.3329931393245897,0.02717248562021451,94.6289367002513
2020-06-03,-0.337396324339788,0.02763125903803228,93.33303976519375
2020-06-04,-0.38313954397273065,0.027484482986688947,94.95022930576783
2020-06-05,-0.3743401375243485,0.027504611564180978,94.45638994024978
2020-06-08,-0.41182110548544554,0.027261077017954494,96.09313421790543
2020-06-09,-0.4122067778270546,0.02729879432180081,95.87612211243095
2020-06-10,-0.3663342721321263,0.026318239822676892,95.54649018198387
2020-06-11,-0.3571915827701037,0.025478857623264767,98.79916336246
2020-06-12,-0.3739392683192639,0.025164407295181046,103.52043828370748
2020-06-15,-0.30879286235435405,0.025210459985867847,101.73860670800049
2020-06-16,-0.2986223286669212,0.025004523541748733,101.8254730260345
2020-06-17,-0.22787092070873285,0.025159038392544113,100.53098092050823
2020-06-18,-0.28664345098275024,0.02725978177714937,95.5290428203675
2020-06-19,-0.3010404267635067,0.027707617554524177,94.45573327050515
2020-06-22,-0.4184228479086969,0.02726961672233364,98.34413669367811
2020-06-23,-0.40014480803410224,0.02748150162428046,96.87239867821184
2020-06-24,-0.46076351430003026,0.028548739573958207,93.94822679320195
2020-06-25,-0.36627206809886664,0.027889820667210297,92.75163433148401
2020-06-26,-0.37182897964692724,0.02821618070457757,91.66278824610339
2020-06-29,-0.44012490911552266,0.030611691649729274,87.15913055388094
2020-06-30,-0.4303129415015693,0.030289638050705014,87.48114743018705
2020-07-01,-0.4684688021838459,0.029466654366699953,89.55057006846388
2020-07-02,-0.45519782943215775,0.02938725143577865,89.00703659581856
2020-07-03,-0.45927762591712673,0.028902947782289922,90.58446327395463
2020-07-06,-0.4668713149626809,0.029377645162997554,89.38618840469559
2020-07-07,-0.46702222748583416,0.029053943157698374,89.99746009773571
2020-07-08,-0.39477006734138503,0.028993332174754954,88.43183558723295
2020-07-09,-0.374345121185274,0.028728127920625113,89.05704231099742
2020-07-10,-0.2649941250385427,0.028212035992969304,88.21564023834041
2020-07-13,-0.24776647203404265,0.0280528228978368,88.36837015912705
2020-07-14,-0.34128689157881825,0.027534387372275277,90.6694382699946
2020-07-15,-0.2966555828134715,0.026666032168927805,92.27357270732044
2020-07-16,-0.3323238844467053,0.027348721652707134,90.34803473069316
2020-07-17,-0.3147072569072005,0.026905553243856743,91.55755216204935
2020-07-20,-0.2897529812910302,0.02695164871577152,91.21357736093148
2020-07-21,-0.28723757795835786,0.026606518518109103,92.11843288954654
2020-07-22,-0.368964741075826,0.027925032799888685,89.67463190453783
2020-07-23,-0.4109033708731036,0.028919971972861048,87.9266853343563
2020-07-24,-0.3558180197018565,0.027368971623284208,92.41743721322867
2020-07-27,-0.34130116702386176,0.0281506857058386,90.57444059331583
2020-07-28,-0.4372741205165877,0.027898412061266333,92.90243114278132
2020-07-29,-0.3331986844724489,0.027335227145641548,92.47369931032296
2020-07-30,-0.29157741681786664,0.02633738397114632,94.4997238409815
2020-07-31,-0.20530471752697024,0.02598522846251753,94.0198756181059
2020-08-03,-0.23470912836636354,0.026431750997735416,92.77398775990625
2020-08-04,-0.13208449521269702,0.026130527790357672,91.73740171614162
2020-08-05,-0.19833598600878263,0.02521711364638198,94.31262152527368
2020-08-06,-0.20918275033361292,0.0254979648330684,93.69452000449313
2020-08-07,-0.24348940831020946,0.025241204646849365,95.28399858589364
2020-08-10,-0.26535044710538763,0.024765202839587615,97.0956873592597
2020-08-11,-0.26319433591109803,0.024632042114485827,97.3165718485379
2020-08-12,-0.12919973595398757,0.023969624837419604,96.87801394255477
2020-08-13,-0.1428077392086276,0.023293080354713676,100.09707124736423
2020-08-14,-0.0717697202780118,0.022894587925882715,100.77999957600818
2020-08-17,-0.16137421721826262,0.023900197844324872,98.30786370530765
2020-08-18,-0.13429951522066175,0.02418244313397339,95.81983057902964
2020-08-19,-0.11476319685082392,0.02381640793573226,97.71097423870752
2020-08-20,-0.11111423617790167,0.023710439377747212,98.34179974519594
2020-08-21,-0.043954236751807416,0.024014953775417777,95.83713760107315
2020-08-24,-0.03436509341248582,0.02382575847427201,96.24127371557975
2020-08-25,0.06705913121773005,0.023575839210998463,95.367118614648
2020-08-26,0.09682978122095003,0.023213512037904623,95.88406511105617
2020-08-27,0.16713998382185288,0.02293246623648453,95.60964205922858
2020-08-28,0.1418165831088208,0.022749809102995774,96.62818882496202
2020-08-31,0.08335521477411885,0.02371704848035753,93.71192063061513
2020-09-01,0.025577304074762802,0.024627526561300433,91.96063434046404
2020-09-02,-0.017633890354047072,0.024455937367688665,93.10566721572934
2020-09-03,0.03817698352540831,0.023438888362869385,95.27367611303544
2020-09-04,-0.04824160340986367,0.02219070943847584,99.06562054395344
2020-09-07,-0.03315020678749814,0.021744971606758666,100.34833753224329
2020-09-08,-0.141554415987418,0.02299920139524613,97.73055468747071
2020-09-09,-0.14161452152302031,0.02277811370787716,98.85404647357792
2020-09-10,-0.30899898276710697,0.023399042728828714,95.86558611390808
2020-09-11,-0.30511535529927214,0.023067621085914584,96.71805783738942
2020-09-14,-0.22306296999095615,0.02238049352997662,97.61103580244755
2020-09-15,-0.1739241873781114,0.022163994750326686,97.69560283371504
2020-09-16,-0.1673999804573715,0.022734472676177984,94.97935260070172
2020-09-17,-0.2364184843646611,0.022374345195909758,97.39326448310871
2020-09-18,-0.24179928232621464,0.022724676255780348,96.15523083160467
2020-09-21,-0.4632847494669376,0.02166005121072958,96.34231812050461
2020-09-22,-0.5637582945751969,0.02158313608310288,98.72808331269361
2020-09-23,-0.4857857865335983,0.021641468996849482,97.87802953671002
2020-09-24,-0.484757734674198,0.021718906052559085,97.31941909107505
2020-09-25,-0.4140001345029878,0.02146494106175591,97.28110465496795
2020-09-28,-0.3778285732783619,0.02138835900701643,96.9878545528265
2020-09-29,-0.4433452642360893,0.022154084827312577,94.83914290658157
2020-09-30,-0.49529063585261096,0.0217717581194903,97.08133545113189
2020-10-01,-0.5147847433351369,0.022119132406701283,95.90055356218647
2020-10-02,-0.5069906937856732,0.022314137038819966,95.21313979751456
2020-10-05,-0.5287186130242758,0.022679993442603814,94.19012594116315
2020-10-06,-0.44534159281018126,0.022940784938902132,92.6357814968214
2020-10-07,-0.3745699563831837,0.02254527365169158,93.19319950872435
2020-10-08,-0.3770758368346975,0.023715474375150848,89.96210370818646
2020-10-09,-0.3323799415611065,0.023951185990858825,89.0577843120105
2020-10-12,-0.46275020179715115,0.023670533223958058,91.23191295384065
2020-10-13,-0.47415142067606003,0.023453195465093512,92.32474023522585
2020-10-14,-0.4147654889980458,0.022813569706210214,93.10140843572688
2020-10-15,-0.4789992134493687,0.022202798511716696,95.70295783321154
2020-10-16,-0.801494634743783,0.02151875145461824,95.0228478859711
2020-10-19,-0.7288123298488643,0.02098497612785689,95.10598303908179
2020-10-20,-0.6353141744843542,0.020509777121941908,95.18138705389744
2020-10-21,-0.638893354192695,0.020677275974461486,94.62404628385707
2020-10-22,-0.6481281325339784,0.020337022949806834,96.94040876645178
2020-10-23,-0.6605307146564012,0.02056327457208346,96.10394174744945
2020-10-26,-0.6565250414914386,0.021702225886513445,92.65388923427115
2020-10-27,-0.6551057056524796,0.02185659869081,91.64595974248711
2020-10-28,-0.5591298121768852,0.021443038219803447,91.43327071895887
2020-10-29,-0.6503670962564494,0.022560458614041157,88.81276776094307
2020-10-30,-0.6760736473015048,0.02211598084637739,90.83210932676015
2020-11-02,-0.6464421213567315,0.021790975020590565,92.04054184917277
2020-11-03,-0.7108120138079742,0.021664948335099982,93.72099696428079
2020-11-04,-0.7927072356051382,0.022571733959045263,91.40320281186547
2020-11-05,-0.7484351879950909,0.021982278523536694,91.92359663203523
2020-11-06,-0.7751879049232941,0.02173923842121644,93.13280146551068
2020-11-09,-0.763375626277376,0.02114936212702566,95.48757450998598
2020-11-10,-0.7070037450913566,0.021180860542166013,94.22447957552166
2020-11-11,-0.7336009484213827,0.02196274039453534,91.25376142530622
2020-11-12,-0.7366234499907653,0.02213846604112674,90.45564449477554
2020-11-13,-0.6585098248232785,0.021638624090630207,91.15600888448536
2020-11-16,-0.6537412321043856,0.02163810700432085,91.17678782544378
2020-11-17,-0.6951377991540695,0.02213129895810181,89.60614243664426
2020-11-18,-0.7530778836741873,0.02290079013479566,87.83799817389452
2020-11-19,-0.767804525060672,0.023273168287193776,86.99745385409334
2020-11-20,-0.7370571871160934,0.023179161310838803,87.12730689735821
2020-11-23,-0.6726008173349475,0.02282220073171021,86.1437035991144
2020-11-24,-0.7070636143516397,0.02223764617028394,88.43925078845885
2020-11-25,-0.6771154180086165,0.022323129306760656,87.81217826485744
2020-11-26,-0.5816731077957787,0.022190205853639136,87.27591401966036
2020-11-27,-0.7331723091800707,0.021297875309861318,88.38202547296814
2020-11-30,-0.6856191652371894,0.021055748103882728,88.47571656812049
2020-12-01,-0.6753729691298509,0.02038924859281853,90.4328809970484
2020-12-02,-0.7281302290545603,0.020969156545472333,88.24302045469634
2020-12-03,-0.7250623785724687,0.021399374691003413,85.51312226450463
2020-12-04,-0.6958155359767524,0.0213857537401952,85.24353821306336
2020-12-07,-0.7050545159629541,0.02109591953729026,86.17756852723234
2020-12-08,-0.7390376632272673,0.02096483621059933,87.05490820244856
2020-12-09,-0.6617652560395108,0.020461930983627946,87.64479248260282
2020-12-10,-0.6358673111109548,0.02000715456975241,89.02379338742493
2020-12-11,-0.6140914955326904,0.019609900389117887,89.71689713217611
2020-12-14,-0.6347057550770755,0.01982764563796446,88.90459818998188
2020-12-15,-0.4849475316003766,0.020995541228470787,85.20588681546724
2020-12-16,-0.5332405793090769,0.02063537612162331,87.7889199586717
2020-12-17,-0.5861067418499589,0.02052933567011481,89.30253966278426
2020-12-18,-0.6548033970047571,0.0204049185143755,91.16946900503487
2020-12-21,-0.6509386038103584,0.020277969604915423,91.28504475657364
2020-12-22,-0.5793925758827054,0.019840435114128346,92.6500119147823
2020-12-23,-0.5086695052527478,0.019373074131716836,92.93600877754166
2020-12-24,-0.3651584474759336,0.01905717194713879,96.84559377806087
2020-12-25,-0.4347604805008174,0.019739222472782203,95.05691781608347
2020-12-28,-0.4431752481899495,0.01994598393317936,93.89956379476659
2020-12-29,-0.3674407693244164,0.01974629409420574,93.86972695376856
2020-12-30,-0.4391377763618815,0.019555314715650984,95.97339622119621
2020-12-31,-0.3958280704609774,0.019495142582118007,94.52107242560632
2021-01-01,-0.35762606580352607,0.019427973413083274,94.42818024126251
2021-01-04,-0.2903616405220546,0.01899444509836509,95.52241963672473
2021-01-05,-0.2916824533764718,0.01878637063085587,96.69237836587989
2021-01-06,-0.2807052827109832,0.018524416397379694,96.9544146315562
2021-01-07,-0.2764027998040676,0.01812186742134463,100.07538705658627
2021-01-08,-0.38940217325905824,0.01907476095650026,97.51716929701716
2021-01-11,-0.4445388636569977,0.01970503031757839,96.20429497355633
2021-01-12,-0.46966479512767606,0.02000665977752197,95.35915125731053
2021-01-13,-0.5279977610599281,0.01992726791835587,97.33798797263293
2021-01-14,-0.4501236022704418,0.019477342463696045,96.87527103983483
2021-01-15,-0.4846046119380169,0.019815798198271336,95.44352314312884
2021-01-18,-0.4758780885503394,0.019280961341411537,97.32547992963283
2021-01-19,-0.5286723584613691,0.019845414808014848,95.42835690674019
2021-01-20,-0.6091188341419486,0.02058182677975381,93.6072028872743
2021-01-21,-0.600455102776814,0.021230513605783055,90.65297129588338
2021-01-22,-0.5500304018944551,0.021380511081237414,89.63047240018237
2021-01-25,-0.5080393657775572,0.021087916519700805,89.7449485655984
2021-01-26,-0.5328295719391899,0.02087672588205015,91.8349643380343
2021-01-27,-0.4778797900955605,0.020932510361133538,90.54301671506107
2021-01-28,-0.47610300848784065,0.0207632899886621,91.00383985643793
2021-01-29,-0.4750711477312482,0.020508107910742267,92.18466360393602
2021-02-01,-0.47363352913990675,0.020015136282139058,94.47007709176081
2021-02-02,-0.42966233667170484,0.019833717384437746,94.33161787661712
2021-02-03,-0.43799766116718586,0.020475597613001675,91.65143242758997
2021-02-04,-0.4468470528074508,0.020293245140533215,92.72189014200607
2021-02-05,-0.5284838293827541,0.02099744469126727,90.70837999437309
2021-02-08,-0.5346962677643637,0.020973253031938036,91.15971933485233
2021-02-09,-0.5646157672179324,0.021838450520352957,89.04918357492055
2021-02-10,-0.5667066276922572,0.021356077079917244,92.05472244035009
2021-02-11,-0.6198327660151445,0.021881343135253428,90.25838059988597
2021-02-12,-0.6677042408961777,0.022458568361087845,88.95770328404835
2021-02-15,-0.6635640244741429,0.02283729367557365,88.0344840467217
2021-02-16,-0.6583882201624269,0.02227978907235847,90.19678299425436
2021-02-17,-0.670762561235659,0.022663375283308203,89.27232130679013
2021-02-18,-0.7103232441878803,0.0233028492947675,87.89576092993785
2021-02-19,-0.7245712842631824,0.023803995954345316,86.43124404777458
2021-02-22,-0.723953721465431,0.02387313199666939,86.44667909225097
2021-02-23,-0.643302020501757,0.023767211001298267,85.71432494651282
2021-02-24,-0.594257484860814,0.023936414911036912,84.5947407992523
2021-02-25,-0.5798121384289264,0.02422546985121572,82.86634180223392
2021-02-26,-0.579779327398648,0.02422584376368195,82.84972385442167
2021-03-01,-0.2730054617675216,0.026253596294494287,78.68947694501932
2021-03-02,-0.24161884186929394,0.026130314230600197,78.8022388472854
2021-03-03,0.07839869293601312,0.028886308359825443,74.2738347715929
2021-03-04,0.004055122362276605,0.028181972088826997,76.57001160998387
2021-03-05,-0.008281282222250417,0.028607422612240373,75.5383581850084
2021-03-08,-0.019829537298702352,0.028897965731527826,74.63431109026003
2021-03-09,-0.0060068074978351345,0.02943324029007585,72.36647496384838
2021-03-10,0.02898096541367607,0.030160727481611183,70.40986104418758
2021-03-11,0.02464125625658505,0.02944009125668251,71.66828735104458
2021-03-12,0.13548501743960367,0.029465233330034476,70.90681975562447
2021-03-15,0.08969445538487698,0.03035545913165565,69.51831357186585
2021-03-16,0.17773320177092702,0.029988502456706742,69.50120575514566
2021-03-17,0.0667128005829306,0.032234470249473374,66.32125177163016
2021-03-18,0.08838411205265703,0.031881653557230445,65.45367331607768
2021-03-19,0.12349035384701645,0.031261588615805205,65.3576623872194
2021-03-22,-0.014199742806927186,0.030573891428375292,67.07884504009617
2021-03-23,-0.02119373854327917,0.03043504006334434,67.21789505516975
2021-03-24,0.11319716266914373,0.030160057011465603,66.74693750973651
2021-03-25,0.11002471408685381,0.030314808658335416,65.69568294467553
2021-03-26,0.061461870476753735,0.03110792220983067,64.3398410097675
2021-03-29,0.12051891945350919,0.031471776217770905,63.35323777624006
2021-03-30,0.06421006951220001,0.030812686632354844,64.63430066507952
2021-03-31,0.046540147131966934,0.03076409551005433,65.01716784265102
2021-04-01,0.1921667040296557,0.030457940164940002,64.19987833711518
2021-04-02,0.1649619665428025,0.029467436225351307,65.17674529225124
2021-04-05,0.1250486081847188,0.029996700669039072,63.83435306148469
2021-04-06,0.12417946318615668,0.030269079417789002,63.23582795568572
2021-04-07,0.14406554953010506,0.029484229784274795,64.34305377347934
2021-04-08,0.027001419671367495,0.02919346047291265,65.44018353082835
2021-04-09,-0.03349302645027617,0.0286246638627528,66.32739702350247
2021-04-12,0.08411520133708034,0.02814936027173286,66.22210659196153
2021-04-13,-0.004613222502723331,0.027574810148992965,67.88200749488911
2021-04-14,-0.1153899472934589,0.028870106543366216,65.3239739811657
2021-04-15,-0.10330248702382314,0.027646842461052444,67.02860668035682
2021-04-16,-0.16345783598339264,0.027214882560206283,68.15931830006278
2021-04-19,-0.1757487323972034,0.027790207776169005,67.38840444363498
2021-04-20,-0.0746279213190411,0.02746547804663925,66.71500350772384
2021-04-21,-0.08139114125863134,0.02778857815823977,65.68772813456638
2021-04-22,-0.06528665869095435,0.028141123665317187,65.11074084844824
2021-04-23,-0.1107959143433306,0.027737097658083198,67.37915198614871
2021-04-26,-0.1092234555379055,0.026613359876084083,69.66477722355351
2021-04-27,-0.11427630303878006,0.02694728674586093,68.91677516086857
2021-04-28,-0.13059654587404684,0.025905624796428838,71.50296756378
2021-04-29,-0.15530897281402778,0.02555987941144013,72.63752098969019
2021-04-30,-0.19674042329822386,0.02508135339839505,74.28043942246238
2021-05-03,-0.25183956564793575,0.025919949605329062,72.60662017265554
2021-05-04,-0.21210754425205017,0.025140140226093528,73.3255122305393
2021-05-05,-0.14189968612673987,0.02528441206864131,71.8455294139343
2021-05-06,-0.19450476699435082,0.02475852619179272,73.51580768840056
2021-05-07,-0.17494215588096976,0.024663750891651872,72.81909922909456
2021-05-10,-0.1745217159534346,0.02472306903335825,72.07230024189639
2021-05-11,-0.06966504965105,0.024539216896601296,71.42215547824233
2021-05-12,-0.057600533156483336,0.024318735123653738,71.16916241535462
2021-05-13,-0.022143455785674736,0.0238568181643908,71.1513489091514
2021-05-14,0.005845077690870338,0.023322212197939805,71.67755366523116
2021-05-17,0.006709388893354657,0.02322560113900847,71.55548094749706
2021-05-18,-0.031550596800726756,0.023658247738766035,70.37441275374287
2021-05-19,-0.0023607051666330254,0.023311095655814126,70.36545086173085
2021-05-20,0.07621385317173397,0.022738467413881705,70.5296054196052
2021-05-21,0.07477685159504696,0.022682716702573335,70.645260878284
2021-05-24,0.06559822746990308,0.02163935951742049,71.91632000543852
2021-05-25,0.056184409059342785,0.021555059387532702,72.36012702523676
2021-05-26,-0.48829145014205333,0.0207843140026129,71.2118878394997
2021-05-27,-0.37439928280949986,0.020238465011456118,71.51890962939692
2021-05-28,-0.34282937992535506,0.020263633914173965,71.11762955736972
2021-05-31,-0.3951507445051555,0.021078069991671364,69.614005144469
2021-06-01,-0.2997971389053063,0.02077565117155714,69.01061848849444
2021-06-02,-0.18408297103559004,0.020271290367164782,69.06002140658798
2021-06-03,-0.12327748886954822,0.020450535935761113,68.2126758499224
2021-06-04,-0.10260497431113719,0.020285566360960502,68.4004930627046
2021-06-07,-0.023328868411920403,0.020226144018641826,67.9278820389517
2021-06-08,-0.12044793568683802,0.020248122568795598,69.14801593895332
2021-06-09,-0.574161584468082,0.019321554425919683,70.60481078838234
2021-06-10,-0.5364891124863687,0.019103098265793664,70.78594094969768
2021-06-11,-0.6530223553087695,0.019046541345356795,72.48925700831467
2021-06-14,-0.5597747665912401,0.018744858380448117,73.21376222088163
2021-06-15,-0.5664685015986655,0.018884930977316743,72.84689268840414
2021-06-16,-0.6215306444548245,0.019602463955086403,71.47719251536799
2021-06-17,-0.5700814271754057,0.019382398782075167,71.77242328922213
2021-06-18,-0.570811933394909,0.019919369888640938,70.26894385617115
2021-06-21,-0.5098084751295193,0.01976477902423866,70.33601484850392
2021-06-22,-0.41368160854449726,0.019359723756228287,70.63055999539965
2021-06-23,-0.48095360496916395,0.01920823385647655,73.20557527336464
2021-06-24,-0.2402493124413958,0.020848347730543663,70.12090477537603
2021-06-25,-0.21531623474634107,0.020591589825320455,70.9074049292532
2021-06-28,-0.12904884552833504,0.020524209763338814,70.37310607656028
2021-06-29,-0.22376512911593008,0.021555716153549818,68.25705863627381
2021-06-30,-0.23806675994751014,0.021857861520061746,67.04385513591338
2021-07-01,-0.1798969298465672,0.021822716393728684,66.52484620096726
2021-07-02,-0.1260701120154642,0.02158453511426883,66.7129512966729
2021-07-05,-0.2352088395684244,0.02158044101470536,68.10549424020437
2021-07-06,-0.152235083671216,0.020955592861391578,68.99048627490178
2021-07-07,-0.2065400320549505,0.020902470650750182,67.6778561930363
2021-07-08,0.034177866468713236,0.02215730623553263,64.75732720809167
2021-07-09,0.12737633884505634,0.021857969875861617,64.48941202341898
2021-07-12,0.08056893695641992,0.021454337942571493,65.4616679172095
2021-07-13,0.015429798595200024,0.021174364550905253,66.64477333885158
2021-07-14,0.07280154934766556,0.02082322879652682,67.1543223658906
2021-07-15,-0.025108575242947358,0.022091557179785393,64.64248202224796
2021-07-16,0.007686484458591705,0.02129432227253688,65.89047959544979
2021-07-19,0.06387316675999517,0.02066238632317191,66.87792048416699
2021-07-20,0.11206589489976801,0.020516947430761837,66.9916827202008
2021-07-21,0.14313435726054569,0.01973123498515071,67.36704452414315
2021-07-22,0.546190595337034,0.021611253579095935,63.74507923266877
2021-07-23,0.5777913089220571,0.020985125607654784,64.89351458025794
2021-07-26,0.6343724962345695,0.020388491550657768,67.04144387658938
2021-07-27,0.6416190995368389,0.02036982956835797,66.71751580333799
2021-07-28,0.8110863288987934,0.01984269302546636,66.79571199617736
2021-07-29,0.9014278874647823,0.019638573069043378,66.22849789099922
2021-07-30,0.6830057785226763,0.020581051399882266,64.38560057682922
2021-08-02,0.7240529989426071,0.020497564277985315,64.14101894722545
2021-08-03,0.7456009590734202,0.020481430910103498,63.76360154751543
2021-08-04,0.7399433044576555,0.02042848053523408,64.26395542507308
2021-08-05,0.7181948812936939,0.020661610965384995,63.873161253703124
2021-08-06,0.7012155288839735,0.020852196070897715,63.38247248819903
2021-08-09,0.696440188203866,0.02084899522332865,63.74011018211749
2021-08-10,0.8176979889500855,0.02049400696402911,63.943909833314095
2021-08-11,0.5295561447543156,0.022327792169031444,61.21118320625333
2021-08-12,0.5042227991523937,0.022290779288549858,61.85625614768897
2021-08-13,0.5007170150001703,0.02234363656637099,61.75284716925932
2021-08-16,0.5606535560211696,0.021715857977076505,62.242594874305254
2021-08-17,0.4015413102366923,0.022486743457145693,60.837497913379835
2021-08-18,0.7914760648114586,0.02186012460862857,64.1143392397394
2021-08-19,0.6471272392246465,0.021778302804867356,65.75657397926327
2021-08-20,0.4787607104712296,0.02153171406645842,68.19642843475995
2021-08-23,0.4674579837450199,0.02105888681942535,70.11611056696485
2021-08-24,0.27147764794878915,0.022361574765900293,67.58588948250271
2021-08-25,0.20131736807360598,0.022228200053355573,69.00187632239171
2021-08-26,0.1531847296035476,0.02289761324804226,67.69166282325834
2021-08-27,0.11519390656796277,0.023272125867877958,66.95088855200221
2021-08-30,-0.04156702074171673,0.02468526575874019,64.78986091568886
2021-08-31,-0.04474399063031989,0.024903914807489748,63.76021588491206
2021-09-01,0.0315474382530872,0.02448879170983097,63.649109321985115
2021-09-02,0.02909652321750177,0.024675641048897662,63.33876127708576
2021-09-03,0.13474060512709132,0.0242804379485743,63.239402939209725
2021-09-06,0.1636064702539084,0.024052401533708138,63.12266028967299
2021-09-07,0.15983022473297398,0.023947449393998912,63.373005028154466
2021-09-08,0.05412922986198144,0.024979822973932,61.10924811281375
2021-09-09,-0.035165905646662554,0.025998080464852535,59.58584975898883
2021-09-10,-0.03644532890900181,0.026520288847323967,58.32531941868182
2021-09-13,-0.04871276756141374,0.02640033915883992,58.68327562440243
